entry_time,required_state_timestamp,weekday,hour_utc,missing_features,number_missing_features,continuity_segment_id,bars_since_segment_start,segment_start_utc,completed_m15_bars,completed_h1_bars,completed_h3_bars,warmup_shortfall_features,preceding_gap_classification,diagnostic_reason,cause_explained,previous_available_feature_timestamp,next_available_feature_timestamp,previous_complete_vector_timestamp,next_complete_vector_timestamp
2022-02-10T08:25:02+00:00,2022-02-10T08:15:00+00:00,Thursday,8,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-02-10T00:00:00+00:00,2022-02-11T00:15:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-10T14:14:16+00:00,2022-02-10T14:00:00+00:00,Thursday,14,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-02-10T00:00:00+00:00,2022-02-11T00:15:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-11T02:22:23+00:00,2022-02-11T02:15:00+00:00,Friday,2,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",13.0,410,8.0,2022-02-11T00:00:00+00:00,9.0,2.0,0.0,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-02-11T02:00:00+00:00,2022-02-11T02:30:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-11T05:46:21+00:00,2022-02-11T05:45:00+00:00,Friday,5,"[""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",6.0,410,22.0,2022-02-11T00:00:00+00:00,23.0,5.0,1.0,"[""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-02-11T05:30:00+00:00,2022-02-11T06:00:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-11T20:36:37+00:00,2022-02-11T20:30:00+00:00,Friday,20,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",3.0,410,81.0,2022-02-11T00:00:00+00:00,82.0,20.0,6.0,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-02-11T20:15:00+00:00,2022-02-11T20:45:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-14T10:04:36+00:00,2022-02-14T10:00:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,411,135.0,2022-02-13T00:00:00+00:00,136.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-02-14T09:45:00+00:00,2022-02-14T10:15:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-14T14:02:34+00:00,2022-02-14T14:00:00+00:00,Monday,14,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,411,151.0,2022-02-13T00:00:00+00:00,152.0,38.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-02-14T13:45:00+00:00,2022-02-14T14:15:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-14T17:21:04+00:00,2022-02-14T17:15:00+00:00,Monday,17,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,411,164.0,2022-02-13T00:00:00+00:00,165.0,41.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-02-14T17:00:00+00:00,2022-02-14T17:30:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-14T20:54:28+00:00,2022-02-14T20:45:00+00:00,Monday,20,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,411,178.0,2022-02-13T00:00:00+00:00,179.0,44.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-02-14T20:30:00+00:00,2022-02-14T21:00:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-15T08:01:23+00:00,2022-02-15T08:00:00+00:00,Tuesday,8,"[""h3_atr_change_4""]",1.0,411,223.0,2022-02-13T00:00:00+00:00,224.0,56.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-02-15T07:45:00+00:00,2022-02-15T08:15:00+00:00,2022-02-10T00:00:00+00:00,2022-02-15T09:00:00+00:00
2022-02-18T13:13:35+00:00,2022-02-18T13:00:00+00:00,Friday,13,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-02-18T00:00:00+00:00,2022-02-20T00:15:00+00:00,2022-02-18T00:00:00+00:00,2022-02-22T09:00:00+00:00
2022-02-18T15:59:27+00:00,2022-02-18T15:45:00+00:00,Friday,15,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-02-18T00:00:00+00:00,2022-02-20T00:15:00+00:00,2022-02-18T00:00:00+00:00,2022-02-22T09:00:00+00:00
2022-02-21T13:24:54+00:00,2022-02-21T13:15:00+00:00,Monday,13,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,412,148.0,2022-02-20T00:00:00+00:00,149.0,37.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-02-21T13:00:00+00:00,2022-02-21T13:30:00+00:00,2022-02-18T00:00:00+00:00,2022-02-22T09:00:00+00:00
2022-02-22T03:15:37+00:00,2022-02-22T03:15:00+00:00,Tuesday,3,"[""h3_atr_change_4""]",1.0,412,204.0,2022-02-20T00:00:00+00:00,205.0,51.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-02-22T03:00:00+00:00,2022-02-22T03:30:00+00:00,2022-02-18T00:00:00+00:00,2022-02-22T09:00:00+00:00
2022-02-22T05:12:59+00:00,2022-02-22T05:00:00+00:00,Tuesday,5,"[""h3_atr_change_4""]",1.0,412,211.0,2022-02-20T00:00:00+00:00,212.0,53.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-02-22T04:45:00+00:00,2022-02-22T05:15:00+00:00,2022-02-18T00:00:00+00:00,2022-02-22T09:00:00+00:00
2022-02-22T08:03:36+00:00,2022-02-22T08:00:00+00:00,Tuesday,8,"[""h3_atr_change_4""]",1.0,412,223.0,2022-02-20T00:00:00+00:00,224.0,56.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-02-22T07:45:00+00:00,2022-02-22T08:15:00+00:00,2022-02-18T00:00:00+00:00,2022-02-22T09:00:00+00:00
2022-02-28T00:01:00+00:00,2022-02-28T00:00:00+00:00,Monday,0,"[""atr_change_8"", ""h1_atr_change_4"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",5.0,413,95.0,2022-02-27T00:00:00+00:00,96.0,24.0,8.0,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,SPECIFIC_FEATURE_INCOMPLETE,False,2022-02-27T23:45:00+00:00,2022-02-28T00:15:00+00:00,2022-02-25T22:00:00+00:00,2022-03-01T09:00:00+00:00
2022-02-28T08:00:02+00:00,2022-02-28T08:00:00+00:00,Monday,8,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,413,127.0,2022-02-27T00:00:00+00:00,128.0,32.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-02-28T07:45:00+00:00,2022-02-28T08:15:00+00:00,2022-02-25T22:00:00+00:00,2022-03-01T09:00:00+00:00
2022-03-01T02:49:26+00:00,2022-03-01T02:45:00+00:00,Tuesday,2,"[""h3_atr_change_4""]",1.0,413,202.0,2022-02-27T00:00:00+00:00,203.0,50.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-01T02:30:00+00:00,2022-03-01T03:00:00+00:00,2022-02-25T22:00:00+00:00,2022-03-01T09:00:00+00:00
2022-03-01T08:01:04+00:00,2022-03-01T08:00:00+00:00,Tuesday,8,"[""h3_atr_change_4""]",1.0,413,223.0,2022-02-27T00:00:00+00:00,224.0,56.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-01T07:45:00+00:00,2022-03-01T08:15:00+00:00,2022-02-25T22:00:00+00:00,2022-03-01T09:00:00+00:00
2022-03-07T12:07:38+00:00,2022-03-07T12:00:00+00:00,Monday,12,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,414,143.0,2022-03-06T00:00:00+00:00,144.0,36.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-07T11:45:00+00:00,2022-03-07T12:15:00+00:00,2022-03-04T22:00:00+00:00,2022-03-08T09:00:00+00:00
2022-03-07T14:00:40+00:00,2022-03-07T14:00:00+00:00,Monday,14,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,414,151.0,2022-03-06T00:00:00+00:00,152.0,38.0,12.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-07T13:45:00+00:00,2022-03-07T14:15:00+00:00,2022-03-04T22:00:00+00:00,2022-03-08T09:00:00+00:00
2022-03-07T21:33:29+00:00,2022-03-07T21:30:00+00:00,Monday,21,"[""h3_atr_change_4""]",1.0,414,181.0,2022-03-06T00:00:00+00:00,182.0,45.0,15.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-07T21:15:00+00:00,2022-03-07T21:45:00+00:00,2022-03-04T22:00:00+00:00,2022-03-08T09:00:00+00:00
2022-03-07T23:06:22+00:00,2022-03-07T23:00:00+00:00,Monday,23,"[""h3_atr_change_4""]",1.0,414,187.0,2022-03-06T00:00:00+00:00,188.0,47.0,15.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-07T22:45:00+00:00,2022-03-07T23:15:00+00:00,2022-03-04T22:00:00+00:00,2022-03-08T09:00:00+00:00
2022-03-08T07:46:04+00:00,2022-03-08T07:45:00+00:00,Tuesday,7,"[""h3_atr_change_4""]",1.0,414,222.0,2022-03-06T00:00:00+00:00,223.0,55.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-08T07:30:00+00:00,2022-03-08T08:00:00+00:00,2022-03-04T22:00:00+00:00,2022-03-08T09:00:00+00:00
2022-03-14T05:35:19+00:00,2022-03-14T05:30:00+00:00,Monday,5,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,415,117.0,2022-03-13T00:00:00+00:00,118.0,29.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-14T05:15:00+00:00,2022-03-14T05:45:00+00:00,2022-03-11T22:00:00+00:00,2022-03-15T09:00:00+00:00
2022-03-15T00:16:26+00:00,2022-03-15T00:15:00+00:00,Tuesday,0,"[""h3_atr_change_4""]",1.0,415,192.0,2022-03-13T00:00:00+00:00,193.0,48.0,16.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-15T00:00:00+00:00,2022-03-15T00:30:00+00:00,2022-03-11T22:00:00+00:00,2022-03-15T09:00:00+00:00
2022-03-18T22:00:04+00:00,2022-03-18T22:00:00+00:00,Friday,22,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-03-18T21:00:00+00:00,2022-03-20T00:15:00+00:00,2022-03-18T21:00:00+00:00,2022-03-22T09:00:00+00:00
2022-03-21T07:00:37+00:00,2022-03-21T07:00:00+00:00,Monday,7,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,416,123.0,2022-03-20T00:00:00+00:00,124.0,31.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-21T06:45:00+00:00,2022-03-21T07:15:00+00:00,2022-03-18T21:00:00+00:00,2022-03-22T09:00:00+00:00
2022-03-21T20:19:00+00:00,2022-03-21T20:15:00+00:00,Monday,20,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,416,176.0,2022-03-20T00:00:00+00:00,177.0,44.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-21T20:00:00+00:00,2022-03-21T20:30:00+00:00,2022-03-18T21:00:00+00:00,2022-03-22T09:00:00+00:00
2022-03-22T03:09:42+00:00,2022-03-22T03:00:00+00:00,Tuesday,3,"[""h3_atr_change_4""]",1.0,416,203.0,2022-03-20T00:00:00+00:00,204.0,51.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-03-22T02:45:00+00:00,2022-03-22T03:15:00+00:00,2022-03-18T21:00:00+00:00,2022-03-22T09:00:00+00:00
2022-03-23T10:14:38+00:00,2022-03-23T10:00:00+00:00,Wednesday,10,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-03-23T00:00:00+00:00,2022-03-24T00:15:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-23T16:24:38+00:00,2022-03-23T16:15:00+00:00,Wednesday,16,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-03-23T00:00:00+00:00,2022-03-24T00:15:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-24T01:16:36+00:00,2022-03-24T01:15:00+00:00,Thursday,1,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",13.0,417,4.0,2022-03-24T00:00:00+00:00,5.0,1.0,0.0,"[""er_16"", ""rv_16"", ""atr_change_1"", ""atr_change_8"", ""slope_atr_4"", ""slope_atr_16"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-03-24T01:00:00+00:00,2022-03-24T01:30:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-24T04:02:36+00:00,2022-03-24T04:00:00+00:00,Thursday,4,"[""er_16"", ""rv_16"", ""atr_change_8"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",10.0,417,15.0,2022-03-24T00:00:00+00:00,16.0,4.0,1.0,"[""er_16"", ""rv_16"", ""atr_change_8"", ""range_pos_16"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-03-24T03:45:00+00:00,2022-03-24T04:15:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-25T10:01:04+00:00,2022-03-25T10:00:00+00:00,Friday,10,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-03-25T00:00:00+00:00,2022-03-28T00:15:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-28T04:26:40+00:00,2022-03-28T04:15:00+00:00,Monday,4,"[""atr_change_8"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",7.0,418,16.0,2022-03-28T00:00:00+00:00,17.0,4.0,1.0,"[""atr_change_8"", ""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-03-28T04:00:00+00:00,2022-03-28T04:30:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-28T10:00:04+00:00,2022-03-28T10:00:00+00:00,Monday,10,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",5.0,418,39.0,2022-03-28T00:00:00+00:00,40.0,10.0,3.0,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-03-28T09:45:00+00:00,2022-03-28T10:15:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-29T03:51:28+00:00,2022-03-29T03:45:00+00:00,Tuesday,3,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,418,110.0,2022-03-28T00:00:00+00:00,111.0,27.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-03-29T03:30:00+00:00,2022-03-29T04:00:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-29T11:53:03+00:00,2022-03-29T11:45:00+00:00,Tuesday,11,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,418,142.0,2022-03-28T00:00:00+00:00,143.0,35.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-03-29T11:30:00+00:00,2022-03-29T12:00:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-03-29T19:01:36+00:00,2022-03-29T19:00:00+00:00,Tuesday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,418,171.0,2022-03-28T00:00:00+00:00,172.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,MIDWEEK_SEGMENT_WARMUP,True,2022-03-29T18:45:00+00:00,2022-03-29T19:15:00+00:00,2022-03-23T00:00:00+00:00,2022-03-30T09:00:00+00:00
2022-04-04T07:07:05+00:00,2022-04-04T07:00:00+00:00,Monday,7,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,419,123.0,2022-04-03T00:00:00+00:00,124.0,31.0,10.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-04T06:45:00+00:00,2022-04-04T07:15:00+00:00,2022-04-01T21:00:00+00:00,2022-04-05T09:00:00+00:00
2022-04-04T10:47:23+00:00,2022-04-04T10:45:00+00:00,Monday,10,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,419,138.0,2022-04-03T00:00:00+00:00,139.0,34.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-04T10:30:00+00:00,2022-04-04T11:00:00+00:00,2022-04-01T21:00:00+00:00,2022-04-05T09:00:00+00:00
2022-04-04T16:27:18+00:00,2022-04-04T16:15:00+00:00,Monday,16,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,419,160.0,2022-04-03T00:00:00+00:00,161.0,40.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-04T16:00:00+00:00,2022-04-04T16:30:00+00:00,2022-04-01T21:00:00+00:00,2022-04-05T09:00:00+00:00
2022-04-04T19:05:36+00:00,2022-04-04T19:00:00+00:00,Monday,19,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,419,171.0,2022-04-03T00:00:00+00:00,172.0,43.0,14.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-04T18:45:00+00:00,2022-04-04T19:15:00+00:00,2022-04-01T21:00:00+00:00,2022-04-05T09:00:00+00:00
2022-04-11T09:28:41+00:00,2022-04-11T09:15:00+00:00,Monday,9,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,420,132.0,2022-04-10T00:00:00+00:00,133.0,33.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-11T09:00:00+00:00,2022-04-11T09:30:00+00:00,2022-04-08T21:00:00+00:00,2022-04-12T09:00:00+00:00
2022-04-11T16:32:26+00:00,2022-04-11T16:30:00+00:00,Monday,16,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,420,161.0,2022-04-10T00:00:00+00:00,162.0,40.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-11T16:15:00+00:00,2022-04-11T16:45:00+00:00,2022-04-08T21:00:00+00:00,2022-04-12T09:00:00+00:00
2022-04-12T03:35:59+00:00,2022-04-12T03:30:00+00:00,Tuesday,3,"[""h3_atr_change_4""]",1.0,420,205.0,2022-04-10T00:00:00+00:00,206.0,51.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-12T03:15:00+00:00,2022-04-12T03:45:00+00:00,2022-04-08T21:00:00+00:00,2022-04-12T09:00:00+00:00
2022-04-18T22:01:38+00:00,2022-04-18T22:00:00+00:00,Monday,22,"[""h3_atr_change_4""]",1.0,421,183.0,2022-04-17T00:00:00+00:00,184.0,46.0,15.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-18T21:45:00+00:00,2022-04-18T22:15:00+00:00,2022-04-15T21:00:00+00:00,2022-04-19T09:00:00+00:00
2022-04-19T05:09:59+00:00,2022-04-19T05:00:00+00:00,Tuesday,5,"[""h3_atr_change_4""]",1.0,421,211.0,2022-04-17T00:00:00+00:00,212.0,53.0,17.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-19T04:45:00+00:00,2022-04-19T05:15:00+00:00,2022-04-15T21:00:00+00:00,2022-04-19T09:00:00+00:00
2022-04-25T04:07:39+00:00,2022-04-25T04:00:00+00:00,Monday,4,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,422,111.0,2022-04-24T00:00:00+00:00,112.0,28.0,9.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-25T03:45:00+00:00,2022-04-25T04:15:00+00:00,2022-04-22T21:00:00+00:00,2022-04-26T09:00:00+00:00
2022-04-25T09:13:27+00:00,2022-04-25T09:00:00+00:00,Monday,9,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,422,131.0,2022-04-24T00:00:00+00:00,132.0,33.0,11.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-25T08:45:00+00:00,2022-04-25T09:15:00+00:00,2022-04-22T21:00:00+00:00,2022-04-26T09:00:00+00:00
2022-04-25T16:31:40+00:00,2022-04-25T16:30:00+00:00,Monday,16,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",2.0,422,161.0,2022-04-24T00:00:00+00:00,162.0,40.0,13.0,"[""h3_atr_change_4"", ""h3_slope_atr_8""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-25T16:15:00+00:00,2022-04-25T16:45:00+00:00,2022-04-22T21:00:00+00:00,2022-04-26T09:00:00+00:00
2022-04-26T07:30:29+00:00,2022-04-26T07:30:00+00:00,Tuesday,7,"[""h3_atr_change_4""]",1.0,422,221.0,2022-04-24T00:00:00+00:00,222.0,55.0,18.0,"[""h3_atr_change_4""]",UNEXPLAINED_DATA_GAP,WEEKLY_SEGMENT_WARMUP,True,2022-04-26T07:15:00+00:00,2022-04-26T07:45:00+00:00,2022-04-22T21:00:00+00:00,2022-04-26T09:00:00+00:00
2022-04-27T07:03:38+00:00,2022-04-27T07:00:00+00:00,Wednesday,7,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-04-27T00:00:00+00:00,2022-04-28T00:15:00+00:00,2022-04-27T00:00:00+00:00,2022-05-03T09:00:00+00:00
2022-04-27T10:22:28+00:00,2022-04-27T10:15:00+00:00,Wednesday,10,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-04-27T00:00:00+00:00,2022-04-28T00:15:00+00:00,2022-04-27T00:00:00+00:00,2022-05-03T09:00:00+00:00
2022-04-27T13:18:34+00:00,2022-04-27T13:15:00+00:00,Wednesday,13,,,,,,,,,,,SOURCE_BAR_GAP,True,2022-04-27T00:00:00+00:00,2022-04-28T00:15:00+00:00,2022-04-27T00:00:00+00:00,2022-05-03T09:00:00+00:00
